,ts-travel2-service-5c66d57d58-zxw8n,ts-gateway-service-6f6cfc45b-d9pnv,ts-basic-service-5dc8d4f9fd-llznp,ts-station-service-7f4f5f6f77-hp2zq,ts-train-service-86f5f97bc9-tlpss,ts-route-service-b6c59fb57-dz9bw,ts-price-service-76846864d9-nmjz7,ts-seat-service-5c95b49cff-mxdsg,ts-order-other-service-6cdbf9b4cc-swvb5,ts-config-service-5fcd447d84-9qltf,ts-auth-service-7f8d7d756d-kzp47,ts-verification-code-service-7b6dc75c45-r66rb,ts-food-service-f5756978c-6sb8t,ts-train-food-service-59bbbdd99b-cz98n,ts-travel-service-64469b5b48-5rjvb,ts-station-food-service-dc4d75dd-k65k2,ts-preserve-other-service-66646bdb5b-l8hp6,ts-security-service-cb9788d56-bdkcx,ts-order-service-5b67c48447-fj8b7,ts-contacts-service-866bd68c97-dzqgd,ts-assurance-service-69876c9868-wqgrl,ts-delivery-service-7d97b69596-gfnbr,ts-user-service-687d654649-f8jtd,ts-preserve-service-b5ccf8557-l5l4p,ts-execute-service-775f544d9-tmwcv,ts-inside-payment-service-6f94c49ccd-t4k6c,ts-payment-service-7fc6f5476f-pqwgt,ts-cancel-service-756f6c4675-prw5z
1675078757007,6.5,0,43.625,289.125,204.9375,211.8125,204.9375,128.5,649.9375,1377.4375,1.0,1.75,4.25,4.125,7.875,4.125,1.5,3.75,877.3125,3.75,1.5,11.0,4.5,0.5,1.0,1.75,1.0,0.5
1675078757012,6.5,0,43.625,289.125,204.9375,211.8125,204.9375,128.5,649.9375,1377.4375,1.0,1.75,4.25,4.125,7.875,4.125,1.5,3.75,877.3125,3.75,1.5,11.0,4.5,1.0,1.0,1.75,1.0,0.5
1675078757017,6.5,0,43.625,289.125,204.9375,211.8125,204.9375,128.5,649.9375,1377.4375,1.0,1.75,4.25,4.125,7.875,4.125,1.5,4.75,877.3125,3.75,1.5,11.0,4.5,1.0,1.0,1.75,1.0,0.5
1675078757038,6.5,0,43.625,289.125,204.9375,211.8125,204.9375,128.5,649.9375,1377.4375,1.0,1.75,4.25,4.125,7.875,4.125,1.5,4.75,880.1875,3.75,1.5,11.0,4.5,1.0,1.0,1.75,1.0,0.5
1675078757058,6.5,0,43.625,289.125,204.9375,211.8125,204.9375,128.5,652.8125,1377.4375,1.0,1.75,4.25,4.125,7.875,4.125,1.5,4.75,880.1875,3.75,1.5,11.0,4.5,1.0,1.0,1.75,1.0,0.5
1675078757076,6.5,0,43.625,289.125,204.9375,211.8125,204.9375,128.5,652.8125,1377.4375,1.0,1.75,4.25,4.125,7.875,4.125,1.5,4.75,880.1875,4.75,1.5,11.0,4.5,1.0,1.0,1.75,1.0,0.5
1675078757085,6.5,0,43.625,289.125,204.9375,211.8125,204.9375,128.5,652.8125,1377.4375,1.0,1.75,4.25,4.125,8.875,4.125,1.5,4.75,880.1875,4.75,1.5,11.0,4.5,1.0,1.0,1.75,1.0,0.5
1675078757088,6.5,0,48.5625,289.125,204.9375,211.8125,204.9375,128.5,652.8125,1377.4375,1.0,1.75,4.25,4.125,8.875,4.125,1.5,4.75,880.1875,4.75,1.5,11.0,4.5,1.0,1.0,1.75,1.0,0.5
1675078757093,6.5,0,48.5625,313.90625,204.9375,211.8125,204.9375,128.5,652.8125,1377.4375,1.0,1.75,4.25,4.125,8.875,4.125,1.5,4.75,880.1875,4.75,1.5,11.0,4.5,1.0,1.0,1.75,1.0,0.5
1675078757096,6.5,0,48.5625,338.6875,204.9375,211.8125,204.9375,128.5,652.8125,1377.4375,1.0,1.75,4.25,4.125,8.875,4.125,1.5,4.75,880.1875,4.75,1.5,11.0,4.5,1.0,1.0,1.75,1.0,0.5
1675078757101,6.5,0,48.5625,338.6875,229.71875,211.8125,204.9375,128.5,652.8125,1377.4375,1.0,1.75,4.25,4.125,8.875,4.125,1.5,4.75,880.1875,4.75,1.5,11.0,4.5,1.0,1.0,1.75,1.0,0.5
1675078757114,6.5,0,48.5625,338.6875,229.71875,236.59375,204.9375,128.5,652.8125,1377.4375,1.0,1.75,4.25,4.125,8.875,4.125,1.5,4.75,880.1875,4.75,1.5,11.0,4.5,1.0,1.0,1.75,1.0,0.5
1675078757126,6.5,0,48.5625,338.6875,229.71875,236.59375,229.71875,128.5,652.8125,1377.4375,1.0,1.75,4.25,4.125,8.875,4.125,1.5,4.75,880.1875,4.75,1.5,11.0,4.5,1.0,1.0,1.75,1.0,0.5
1675078757133,6.5,0,48.5625,338.6875,229.71875,236.59375,229.71875,133.4375,652.8125,1377.4375,1.0,1.75,4.25,4.125,8.875,4.125,1.5,4.75,880.1875,4.75,1.5,11.0,4.5,1.0,1.0,1.75,1.0,0.5
1675078757149,6.5,0,48.5625,338.6875,229.71875,236.59375,229.71875,133.4375,652.8125,1377.4375,1.0,1.75,4.25,4.125,8.875,4.125,1.5,4.75,947.40625,4.75,1.5,11.0,4.5,1.0,1.0,1.75,1.0,0.5
1675078757158,6.5,0,48.5625,338.6875,229.71875,236.59375,229.71875,133.4375,652.8125,1444.65625,1.0,1.75,4.25,4.125,8.875,4.125,1.5,4.75,947.40625,4.75,1.5,11.0,4.5,1.0,1.0,1.75,1.0,0.5
1675078757162,6.5,0,48.5625,338.6875,229.71875,236.59375,229.71875,138.375,652.8125,1444.65625,1.0,1.75,4.25,4.125,8.875,4.125,1.5,4.75,947.40625,4.75,1.5,11.0,4.5,1.0,1.0,1.75,1.0,0.5
1675078757226,6.5,0,48.5625,338.6875,229.71875,236.59375,229.71875,138.375,652.8125,1444.65625,1.0,1.75,4.25,4.125,8.875,4.125,1.5,4.75,1017.09375,4.75,1.5,11.0,4.5,1.0,1.0,1.75,1.0,0.5
1675078757241,6.5,0,48.5625,338.6875,229.71875,236.59375,229.71875,138.375,652.8125,1514.34375,1.0,1.75,4.25,4.125,8.875,4.125,1.5,4.75,1017.09375,4.75,1.5,11.0,4.5,1.0,1.0,1.75,1.0,0.5
1675078757243,6.5,0,49.5625,338.6875,229.71875,236.59375,229.71875,138.375,652.8125,1514.34375,1.0,1.75,4.25,4.125,8.875,4.125,1.5,4.75,1017.09375,4.75,1.5,11.0,4.5,1.0,1.0,1.75,1.0,0.5
1675078757248,6.5,0,49.5625,363.96875,229.71875,236.59375,229.71875,138.375,652.8125,1514.34375,1.0,1.75,4.25,4.125,8.875,4.125,1.5,4.75,1017.09375,4.75,1.5,11.0,4.5,1.0,1.0,1.75,1.0,0.5
1675078757251,6.5,0,49.5625,389.25,229.71875,236.59375,229.71875,138.375,652.8125,1514.34375,1.0,1.75,4.25,4.125,8.875,4.125,1.5,4.75,1017.09375,4.75,1.5,11.0,4.5,1.0,1.0,1.75,1.0,0.5
1675078757256,6.5,0,49.5625,389.25,255.0,236.59375,229.71875,138.375,652.8125,1514.34375,1.0,1.75,4.25,4.125,8.875,4.125,1.5,4.75,1017.09375,4.75,1.5,11.0,4.5,1.0,1.0,1.75,1.0,0.5
1675078757270,6.5,0,49.5625,389.25,255.0,261.875,229.71875,138.375,652.8125,1514.34375,1.0,1.75,4.25,4.125,8.875,4.125,1.5,4.75,1017.09375,4.75,1.5,11.0,4.5,1.0,1.0,1.75,1.0,0.5
1675078757281,6.5,0,49.5625,389.25,255.0,261.875,255.0,138.375,652.8125,1514.34375,1.0,1.75,4.25,4.125,8.875,4.125,1.5,4.75,1017.09375,4.75,1.5,11.0,4.5,1.0,1.0,1.75,1.0,0.5
1675078757285,6.5,0,49.5625,389.25,255.0,261.875,255.0,139.375,652.8125,1514.34375,1.0,1.75,4.25,4.125,8.875,4.125,1.5,4.75,1017.09375,4.75,1.5,11.0,4.5,1.0,1.0,1.75,1.0,0.5
1675078757485,6.5,0,49.5625,389.25,255.0,261.875,255.0,139.375,652.8125,1514.34375,1.0,1.75,4.25,4.125,8.875,4.125,1.5,4.75,1087.28125,4.75,1.5,11.0,4.5,1.0,1.0,1.75,1.0,0.5
1675078757504,6.5,0,49.5625,389.25,255.0,261.875,255.0,139.375,652.8125,1514.34375,1.0,1.75,4.25,4.125,8.875,4.125,1.5,4.75,1088.28125,4.75,1.5,11.0,4.5,1.0,1.0,1.75,1.0,0.5
1675078757843,6.5,0,49.5625,389.25,255.0,261.875,255.0,139.375,652.8125,1514.34375,1.0,1.75,4.25,4.125,8.875,4.125,1.5,4.75,1088.28125,4.75,1.5,11.0,5.5,1.0,1.0,1.75,1.0,0.5
1675078757851,6.5,0,49.5625,389.25,255.0,261.875,255.0,139.375,652.8125,1514.34375,1.0,1.75,4.25,4.125,8.875,4.125,1.5,4.75,1088.28125,4.75,1.5,11.0,5.5,1.0,1.0,2.25,1.0,0.5
1675078758356,6.5,0,49.5625,389.25,255.0,261.875,255.0,139.375,652.8125,1514.34375,1.0,1.75,4.25,4.125,8.875,4.125,1.5,4.75,1089.90625,4.75,1.5,11.0,5.5,1.0,1.0,2.25,1.0,0.5
1675078758366,6.5,0,49.5625,389.25,255.0,261.875,255.0,139.375,652.8125,1514.34375,1.0,1.75,4.25,4.125,8.875,4.125,1.5,4.75,1089.90625,4.75,1.5,11.0,5.5,1.0,1.0,2.25,1.0,1.0
1675078758376,6.5,0,49.5625,389.25,255.0,261.875,255.0,139.375,652.8125,1514.34375,1.0,1.75,4.25,4.125,8.875,4.125,1.5,4.75,1090.90625,4.75,1.5,11.0,5.5,1.0,1.0,2.25,1.0,1.0
1675078758393,6.5,0,49.5625,389.25,255.0,261.875,255.0,139.375,652.8125,1514.34375,1.0,1.75,4.25,4.125,8.875,4.125,1.5,4.75,1091.90625,4.75,1.5,11.0,5.5,1.0,1.0,2.25,1.0,1.0
1675078758430,6.5,0,49.5625,389.25,255.0,261.875,255.0,139.375,652.8125,1514.34375,1.0,1.75,4.25,4.125,8.875,4.125,1.5,4.75,1091.90625,4.75,1.5,11.0,5.5,1.0,1.0,3.25,1.0,1.0
1675078760209,6.5,0,49.5625,389.25,255.0,261.875,255.0,139.375,652.8125,1514.34375,1.0,1.75,4.25,4.125,8.875,4.125,1.5,4.75,1091.90625,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760226,6.5,0,49.5625,389.25,255.0,261.875,255.0,139.375,652.8125,1514.34375,1.0,1.75,4.25,4.125,9.375,4.125,1.5,4.75,1091.90625,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760231,6.5,0,54.75,389.25,255.0,261.875,255.0,139.375,652.8125,1514.34375,1.0,1.75,4.25,4.125,9.375,4.125,1.5,4.75,1091.90625,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760239,6.5,0,54.75,417.125,255.0,261.875,255.0,139.375,652.8125,1514.34375,1.0,1.75,4.25,4.125,9.375,4.125,1.5,4.75,1091.90625,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760247,6.5,0,54.75,417.125,282.875,261.875,255.0,139.375,652.8125,1514.34375,1.0,1.75,4.25,4.125,9.375,4.125,1.5,4.75,1091.90625,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760267,6.5,0,54.75,417.125,282.875,289.75,255.0,139.375,652.8125,1514.34375,1.0,1.75,4.25,4.125,9.375,4.125,1.5,4.75,1091.90625,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760287,6.5,0,54.75,417.125,282.875,289.75,282.875,139.375,652.8125,1514.34375,1.0,1.75,4.25,4.125,9.375,4.125,1.5,4.75,1091.90625,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760293,6.5,0,54.75,417.125,282.875,289.75,282.875,144.5625,652.8125,1514.34375,1.0,1.75,4.25,4.125,9.375,4.125,1.5,4.75,1091.90625,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760301,6.5,0,54.75,417.125,282.875,289.75,282.875,144.5625,652.8125,1514.34375,1.0,1.75,4.25,4.125,9.375,4.125,1.5,4.75,1164.6875,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760310,7.0,0,54.75,417.125,282.875,289.75,282.875,144.5625,652.8125,1514.34375,1.0,1.75,4.25,4.125,9.375,4.125,1.5,4.75,1164.6875,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760313,7.0,0,58.75,417.125,282.875,289.75,282.875,144.5625,652.8125,1514.34375,1.0,1.75,4.25,4.125,9.375,4.125,1.5,4.75,1164.6875,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760317,7.0,0,58.75,447.0,282.875,289.75,282.875,144.5625,652.8125,1514.34375,1.0,1.75,4.25,4.125,9.375,4.125,1.5,4.75,1164.6875,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760322,7.0,0,58.75,447.0,312.75,289.75,282.875,144.5625,652.8125,1514.34375,1.0,1.75,4.25,4.125,9.375,4.125,1.5,4.75,1164.6875,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760323,7.0,0,58.75,447.0,312.75,319.625,282.875,144.5625,652.8125,1514.34375,1.0,1.75,4.25,4.125,9.375,4.125,1.5,4.75,1164.6875,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760335,7.0,0,58.75,447.0,312.75,319.625,282.875,144.5625,652.8125,1587.125,1.0,1.75,4.25,4.125,9.375,4.125,1.5,4.75,1164.6875,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760340,7.0,0,58.75,447.0,312.75,319.625,282.875,149.75,652.8125,1587.125,1.0,1.75,4.25,4.125,9.375,4.125,1.5,4.75,1164.6875,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760342,7.0,0,58.75,447.0,312.75,319.625,282.875,149.75,652.8125,1587.125,1.0,1.75,4.25,4.125,9.375,4.125,1.5,4.75,1240.0625,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760345,7.0,0,58.75,447.0,312.75,319.625,312.75,149.75,652.8125,1587.125,1.0,1.75,4.25,4.125,9.375,4.125,1.5,4.75,1240.0625,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760354,7.0,0,58.75,447.0,312.75,319.625,312.75,149.75,652.8125,1662.5,1.0,1.75,4.25,4.125,9.375,4.125,1.5,4.75,1240.0625,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760357,7.0,0,58.75,447.0,312.75,319.625,312.75,153.75,652.8125,1662.5,1.0,1.75,4.25,4.125,9.375,4.125,1.5,4.75,1240.0625,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760359,7.0,0,58.75,447.0,312.75,319.625,312.75,158.9375,652.8125,1662.5,1.0,1.75,4.25,4.125,9.375,4.125,1.5,4.75,1240.0625,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760361,7.0,0,58.75,447.0,312.75,319.625,312.75,158.9375,732.78125,1662.5,1.0,1.75,4.25,4.125,9.375,4.125,1.5,4.75,1240.0625,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760365,7.0,0,58.75,447.0,312.75,319.625,312.75,158.9375,732.78125,1662.5,1.0,1.75,4.25,4.125,9.375,4.125,1.5,4.75,1320.03125,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760384,7.0,0,58.75,447.0,312.75,319.625,312.75,158.9375,732.78125,1742.46875,1.0,1.75,4.25,4.125,9.375,4.125,1.5,4.75,1320.03125,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760389,7.0,0,58.75,447.0,312.75,319.625,312.75,158.9375,732.78125,1822.4375,1.0,1.75,4.25,4.125,9.375,4.125,1.5,4.75,1320.03125,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760393,7.0,0,58.75,447.0,312.75,319.625,312.75,162.9375,732.78125,1822.4375,1.0,1.75,4.25,4.125,9.375,4.125,1.5,4.75,1320.03125,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760400,7.0,0,58.75,447.0,312.75,319.625,312.75,162.9375,814.75,1822.4375,1.0,1.75,4.25,4.125,9.375,4.125,1.5,4.75,1320.03125,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760402,7.0,0,58.75,447.0,312.75,319.625,312.75,168.125,814.75,1822.4375,1.0,1.75,4.25,4.125,9.375,4.125,1.5,4.75,1320.03125,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760403,7.0,0,58.75,447.0,312.75,319.625,312.75,168.125,814.75,1907.0,1.0,1.75,4.25,4.125,9.375,4.125,1.5,4.75,1320.03125,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760410,7.0,0,58.75,447.0,312.75,319.625,312.75,168.125,814.75,1907.0,1.0,1.75,4.25,4.125,9.375,4.125,1.5,4.75,1404.59375,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760420,7.0,0,58.75,447.0,312.75,319.625,312.75,168.125,814.75,1991.5625,1.0,1.75,4.25,4.125,9.375,4.125,1.5,4.75,1404.59375,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760424,7.0,0,58.75,447.0,312.75,319.625,312.75,173.3125,814.75,1991.5625,1.0,1.75,4.25,4.125,9.375,4.125,1.5,4.75,1404.59375,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760429,7.0,0,58.75,447.0,312.75,319.625,312.75,173.3125,814.75,1991.5625,1.0,1.75,4.25,4.125,9.375,4.125,1.5,4.75,1491.75,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760437,7.0,0,58.75,447.0,312.75,319.625,312.75,173.3125,814.75,2078.71875,1.0,1.75,4.25,4.125,9.375,4.125,1.5,4.75,1491.75,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760440,7.0,0,58.75,447.0,312.75,319.625,312.75,178.5,814.75,2078.71875,1.0,1.75,4.25,4.125,9.375,4.125,1.5,4.75,1491.75,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760442,7.0,0,58.75,447.0,312.75,319.625,312.75,178.5,814.75,2078.71875,1.0,1.75,4.25,4.125,9.375,4.125,1.5,4.75,1581.5,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760446,7.0,0,58.75,447.0,312.75,319.625,312.75,178.5,814.75,2078.71875,1.0,1.75,4.75,4.125,9.375,4.125,1.5,4.75,1581.5,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760448,7.0,0,58.75,447.0,312.75,319.625,312.75,178.5,814.75,2168.46875,1.0,1.75,4.75,4.125,9.375,4.125,1.5,4.75,1581.5,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760459,7.0,0,58.75,447.0,312.75,319.625,312.75,178.5,814.75,2168.46875,1.0,1.75,4.75,7.0,9.375,4.125,1.5,4.75,1581.5,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760473,7.0,0,58.75,447.0,312.75,319.625,312.75,178.5,814.75,2168.46875,1.0,1.75,4.75,7.0,12.25,4.125,1.5,4.75,1581.5,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760493,7.0,0,58.75,447.0,312.75,326.25,312.75,178.5,814.75,2168.46875,1.0,1.75,4.75,7.0,12.25,4.125,1.5,4.75,1581.5,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760550,7.0,0,58.75,447.0,312.75,326.25,312.75,178.5,814.75,2168.46875,1.0,1.75,4.75,7.0,12.25,7.0,1.5,4.75,1581.5,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760556,7.0,0,58.75,447.0,312.75,326.25,312.75,178.5,814.75,2168.46875,1.0,1.75,4.75,7.0,12.25,7.0,2.0,4.75,1581.5,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760562,7.0,0,58.75,447.0,312.75,326.25,312.75,178.5,814.75,2168.46875,1.0,1.75,4.75,7.0,12.25,7.0,2.0,6.25,1581.5,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760575,7.0,0,58.75,447.0,312.75,326.25,312.75,178.5,814.75,2168.46875,1.0,1.75,4.75,7.0,12.25,7.0,2.0,6.25,1585.125,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760592,7.0,0,58.75,447.0,312.75,326.25,312.75,178.5,818.375,2168.46875,1.0,1.75,4.75,7.0,12.25,7.0,2.0,6.25,1585.125,4.75,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760614,7.0,0,58.75,447.0,312.75,326.25,312.75,178.5,818.375,2168.46875,1.0,1.75,4.75,7.0,12.25,7.0,2.0,6.25,1585.125,6.25,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760618,8.5,0,58.75,447.0,312.75,326.25,312.75,178.5,818.375,2168.46875,1.0,1.75,4.75,7.0,12.25,7.0,2.0,6.25,1585.125,6.25,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760621,8.5,0,63.5,447.0,312.75,326.25,312.75,178.5,818.375,2168.46875,1.0,1.75,4.75,7.0,12.25,7.0,2.0,6.25,1585.125,6.25,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760625,8.5,0,63.5,479.25,312.75,326.25,312.75,178.5,818.375,2168.46875,1.0,1.75,4.75,7.0,12.25,7.0,2.0,6.25,1585.125,6.25,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760629,8.5,0,63.5,511.5,312.75,326.25,312.75,178.5,818.375,2168.46875,1.0,1.75,4.75,7.0,12.25,7.0,2.0,6.25,1585.125,6.25,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760633,8.5,0,63.5,511.5,345.0,326.25,312.75,178.5,818.375,2168.46875,1.0,1.75,4.75,7.0,12.25,7.0,2.0,6.25,1585.125,6.25,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760653,8.5,0,63.5,511.5,345.0,358.5,312.75,178.5,818.375,2168.46875,1.0,1.75,4.75,7.0,12.25,7.0,2.0,6.25,1585.125,6.25,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760664,8.5,0,63.5,511.5,345.0,358.5,345.0,178.5,818.375,2168.46875,1.0,1.75,4.75,7.0,12.25,7.0,2.0,6.25,1585.125,6.25,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760668,8.5,0,63.5,511.5,345.0,358.5,345.0,183.25,818.375,2168.46875,1.0,1.75,4.75,7.0,12.25,7.0,2.0,6.25,1585.125,6.25,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760680,8.5,0,63.5,511.5,345.0,358.5,345.0,183.25,910.5,2168.46875,1.0,1.75,4.75,7.0,12.25,7.0,2.0,6.25,1585.125,6.25,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760687,8.5,0,63.5,511.5,345.0,358.5,345.0,183.25,910.5,2260.59375,1.0,1.75,4.75,7.0,12.25,7.0,2.0,6.25,1585.125,6.25,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760690,8.5,0,63.5,511.5,345.0,358.5,345.0,188.0,910.5,2260.59375,1.0,1.75,4.75,7.0,12.25,7.0,2.0,6.25,1585.125,6.25,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760743,8.5,0,63.5,511.5,345.0,358.5,345.0,188.0,1005.0,2260.59375,1.0,1.75,4.75,7.0,12.25,7.0,2.0,6.25,1585.125,6.25,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760784,8.5,0,63.5,511.5,345.0,358.5,345.0,188.0,1005.0,2355.09375,1.0,1.75,4.75,7.0,12.25,7.0,2.0,6.25,1585.125,6.25,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760786,8.5,0,65.0,511.5,345.0,358.5,345.0,188.0,1005.0,2355.09375,1.0,1.75,4.75,7.0,12.25,7.0,2.0,6.25,1585.125,6.25,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760791,8.5,0,65.0,544.5,345.0,358.5,345.0,188.0,1005.0,2355.09375,1.0,1.75,4.75,7.0,12.25,7.0,2.0,6.25,1585.125,6.25,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760794,8.5,0,65.0,577.5,345.0,358.5,345.0,188.0,1005.0,2355.09375,1.0,1.75,4.75,7.0,12.25,7.0,2.0,6.25,1585.125,6.25,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760798,8.5,0,65.0,577.5,378.0,358.5,345.0,188.0,1005.0,2355.09375,1.0,1.75,4.75,7.0,12.25,7.0,2.0,6.25,1585.125,6.25,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760811,8.5,0,65.0,577.5,378.0,391.5,345.0,188.0,1005.0,2355.09375,1.0,1.75,4.75,7.0,12.25,7.0,2.0,6.25,1585.125,6.25,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760824,8.5,0,65.0,577.5,378.0,391.5,378.0,188.0,1005.0,2355.09375,1.0,1.75,4.75,7.0,12.25,7.0,2.0,6.25,1585.125,6.25,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760828,8.5,0,65.0,577.5,378.0,391.5,378.0,189.5,1005.0,2355.09375,1.0,1.75,4.75,7.0,12.25,7.0,2.0,6.25,1585.125,6.25,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760865,8.5,0,65.0,577.5,378.0,391.5,378.0,189.5,1100.25,2355.09375,1.0,1.75,4.75,7.0,12.25,7.0,2.0,6.25,1585.125,6.25,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760881,8.5,0,65.0,577.5,378.0,391.5,378.0,189.5,1101.75,2355.09375,1.0,1.75,4.75,7.0,12.25,7.0,2.0,6.25,1585.125,6.25,1.5,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760905,8.5,0,65.0,577.5,378.0,391.5,378.0,189.5,1101.75,2355.09375,1.0,1.75,4.75,7.0,12.25,7.0,2.0,6.25,1585.125,6.25,3.0,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760918,8.5,0,65.0,577.5,378.0,391.5,378.0,189.5,1101.75,2355.09375,1.0,1.75,6.25,7.0,12.25,7.0,2.0,6.25,1585.125,6.25,3.0,11.0,6.5,1.0,1.0,3.25,1.0,1.0
1675078760919,8.5,0,65.0,577.5,378.0,391.5,378.0,189.5,1101.75,2355.09375,1.0,1.75,6.25,7.0,12.25,7.0,2.0,6.25,1585.125,6.25,3.0,14.625,6.5,1.0,1.0,3.25,1.0,1.0
1675078760921,8.5,0,65.0,577.5,378.0,391.5,378.0,189.5,1101.75,2355.09375,1.0,1.75,6.25,7.0,12.25,7.0,2.0,6.25,1585.125,6.25,3.0,18.25,6.5,1.0,1.0,3.25,1.0,1.0
1675078761567,8.5,0,65.0,577.5,378.0,391.5,378.0,189.5,1101.75,2355.09375,1.0,1.75,6.25,7.0,12.25,7.0,2.0,6.25,1585.125,6.25,3.0,18.25,8.0,1.0,1.0,3.25,1.0,1.0
1675078761573,8.5,0,65.0,577.5,378.0,391.5,378.0,189.5,1101.75,2355.09375,1.0,1.75,6.25,7.0,12.25,7.0,2.0,6.25,1585.125,6.25,3.0,18.25,8.0,1.0,1.5,3.25,1.0,1.0
